host,status,SDE,SDE_raw,FAP,period,period_uncertainty,T0,duration,depth,depth_mean,depth_mean_std,depth_mean_even,depth_mean_odd,odd_even_mismatch,rp_rs,snr,transit_count,distinct_transit_count,empty_transit_count,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,depth_duration_ratio,elapsed_s,st_rad,st_teff,st_mass,sector,ra,dec,st_rad_err,st_mass_err,predicted_probability,in_distribution_univariate,ood_features,multivariate_ood_score,multivariate_ood_flag,in_distribution
TIC_232859848,Success,8.505164461735275,7.376804216528391,0.000640256,6.942121608288218,0.0272342648303842,4159.127407845242,0.0424955362632922,0.9997864936068516,0.9997896005189796,5.945019506609816e-05,0.9998575687250824,0.999602687952196,1.5351997102450692,0.013140521125849,4.779590059143937,3.0,3.0,0.0,1.165098509557471e-07,0.0002015288116358,-4.499057057127942e-06,-14.886473611910423,23.526859089679736,52.565940583939664,146.88,5513.0,,104.0,250.320102084601,-47.2269821600465,,,0.6423831894027112,False,"st_rad=146.9 (above training max 102, 44% over)",-0.4441920548273314,False,False
TIC_325210265,Success,47.56014272859759,47.485369343418355,8.0032e-05,0.4772368612758506,0.0003883145120081,4127.822482523188,0.0116675510470966,0.8909544955572164,0.8926093022412498,0.0047277057144563,0.8912457806262419,0.8939431820820181,0.2018810712029516,0.2969689406623211,26.803239751068865,49.0,44.0,5.0,0.0060347714100528,0.0251139346554593,-0.0104799357056675,1.271933685456941,76.36173966249058,180.1201266249409,0.166715,3701.0,0.137354,104.0,356.012427854379,-67.5163766220112,0.00571767,0.0201973,0.6226097020107106,False,"SDE_raw=47.49 (above training max 29.53, 61% over); MULTIVARIATE: unusual combination of feature values (anomaly score=-0.685, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.6850902192887318,True,False
TIC_469999874,Success,7.679537800093934,6.132270321562522,0.002641056,0.3801316723656393,0.001231515530753,4179.430998311044,0.0304846531410906,0.9781444173017484,0.9810941592697324,0.0032518510904552,0.9841535221523716,0.9778279526701852,0.6885163268768365,0.1329500000271195,5.700855983158493,67.0,60.0,7.0,0.0144683866402849,0.0262242251034053,0.0175814312108496,0.2524242263855124,32.0864538879498,71.62695679091848,0.462036,3487.0,0.459317,104.0,266.99085239158,-41.709128707997,0.0143247,0.0207299,0.6107474329860004,True,"MULTIVARIATE: unusual combination of feature values (anomaly score=-0.564, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.564166045704957,True,False
TIC_23595159,Success,9.388696785869511,7.804779821110449,8.0032e-05,0.3141141292642768,0.0003132072598966,4179.610493697522,0.0143077501472764,0.9793851191883572,0.9803550881130636,0.003581223090046,0.9821821900718434,0.9784180459218071,0.3716992091481766,0.1291212021955192,5.30139616655569,80.0,70.0,10.0,0.0096757575264314,0.0279932578348176,0.0083235106480673,15.052932169504794,68.45137139711579,107.76154195796698,0.330621,3316.0,0.311809,104.0,269.37514806133,-43.9841463780363,0.0105846,0.0206801,0.5667306493271551,False,"transit_count=80 (above training max 78, 3% over); distinct_transit_count=70 (above training max 60, 17% over); MULTIVARIATE: unusual combination of feature values (anomaly score=-0.579, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.5789850504302422,True,False
TIC_80259373,Success,22.683746860782183,22.673949040201823,8.0032e-05,0.6327562467584762,0.0016005840693672,2088.6988119826424,0.0138346691090479,0.976310478576224,0.9647378019156272,0.0006228037011053,0.9647745630402056,0.9646275185418918,0.1116421429834456,0.1384156799335929,15.427172763195962,38.0,8.0,30.0,4.152921551817233e-05,0.0017615548815986,0.019921822751316,0.9521422940838284,70.56984672930946,30.24420708301477,1.21752,8543.0,2.13,104.0,7.16963086234196,-44.6245691990706,0.0511357,0.299529,0.5410973735608069,True,"MULTIVARIATE: unusual combination of feature values (anomaly score=-0.592, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.592058965211083,True,False
TIC_253844234,Success,24.683306397086895,24.630754338073064,8.0032e-05,1.1832316506358214,0.0032699941981172,1657.9110387088774,0.0529118822883942,0.9602530675840996,0.9646908107566872,0.0003541756035149,0.9647307136907504,0.9646429506392916,0.087172805846432,0.1792911921745164,186.86671657421863,21.0,20.0,1.0,2.871109175967457e-05,0.0011129042610325,0.0049231069770625,0.992476801881584,18.148155500314203,51.89900195796508,0.819397,4966.0,0.82,104.0,283.197475850257,-39.2478651607008,0.0544045,0.0955575,0.5271297429763606,False,"snr=186.9 (above training max 106.1, 76% over); MULTIVARIATE: unusual combination of feature values (anomaly score=-0.568, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.5682048388030081,True,False
TIC_218275564,Success,10.664991473433505,9.954598119852127,8.0032e-05,0.3187598253658569,0.0010605180198604,4179.814643164815,0.0341011768405545,0.9742116890402516,0.977638103216414,0.0024355298474138,0.9762197553290924,0.9789666822501072,0.3983644219464932,0.1444170920933407,8.98120727918622,78.0,69.0,9.0,0.0102545889274855,0.0227734549149557,0.0222760750781783,1.2121650328727438,28.56827181053992,77.68397866690066,0.390711,3652.0,0.380956,104.0,262.237055043257,-47.3063926044217,0.0126568,0.0210297,0.5218324404591895,False,"distinct_transit_count=69 (above training max 60, 15% over); MULTIVARIATE: unusual combination of feature values (anomaly score=-0.582, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.5818414134240574,True,False
TIC_101180761,Success,13.043131872732372,10.822874159755472,8.0032e-05,3.500454492363926,0.0172341761758492,2036.2943168341017,0.0672656334237466,0.9502242876081772,0.9567098623333876,0.0064262540424946,0.9563334388109992,0.957166762608838,0.0453911716842424,0.2006392469007164,6.412549775593799,7.0,7.0,0.0,0.0144479739766204,0.0142084631381669,-0.0011014599428489,-0.5094815761675948,14.126445247636983,162.62151658302173,0.18,31000.0,0.47,104.0,299.356823251714,-53.2284843652629,0.104,0.03,0.42335306361910197,True,"MULTIVARIATE: unusual combination of feature values (anomaly score=-0.582, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.5816028032590883,True,False
TIC_57219252,Success,11.814131376422743,9.48639897116562,8.0032e-05,0.3189505653261381,0.0006558434690783,4179.315897399069,0.0254887680627934,0.9565810251205956,0.9627678567098203,0.005027361029976,0.960622157913138,0.9649704617148392,0.3060946708102712,0.1873902236876787,7.552854568719064,80.0,71.0,9.0,0.0320657167833308,0.0449560367709236,0.0314168642688803,1.086255175669801,37.529511931058714,112.8534856250044,0.350427,3229.0,0.334701,104.0,274.192227234322,-40.9669184897318,0.0147928,0.0235633,0.41523351678419607,False,"transit_count=80 (above training max 78, 3% over); distinct_transit_count=71 (above training max 60, 18% over); MULTIVARIATE: unusual combination of feature values (anomaly score=-0.632, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.631756664356729,True,False
TIC_143894194,Success,10.88720764597974,11.442682245160702,8.0032e-05,0.3506575518216059,0.0014162541918736,4153.535048614666,0.0364641749203656,0.9951520341590294,0.995684369689074,0.0003019539971271,0.9952861727564808,0.9960916509623348,0.9436221987214508,0.0626162309140765,14.03946941974004,69.0,63.0,6.0,0.0001547831793033,0.0025793553553442,0.0044132000385077,-51.453657033478,27.2912258766954,110.85536000004504,0.295348,3201.0,0.271319,104.0,332.106005918121,-53.2584925278572,0.00903481,0.0202816,0.41361823644192963,False,"distinct_transit_count=63 (above training max 60, 5% over)",-0.4754061323510982,False,False
TIC_206327797,Success,17.132632208557126,17.072845713922085,8.0032e-05,0.4479601246356196,0.0009680261228423,1325.3281578000074,0.0412523792230648,0.9648768528223988,0.9684917054075324,0.000333618222813,0.9685904405647728,0.9683930854605106,0.2092214223995709,0.168540337248639,49.41092693819165,63.0,61.0,2.0,0.0005665647366849,0.0026055903500541,0.0305350232870652,0.9512741588658774,23.389604939026658,108.9746468749363,0.575313,3290.0,0.567463,104.0,354.066152811323,-48.5835376201043,0.0174401,0.020501,0.3304762035693845,False,"distinct_transit_count=61 (above training max 60, 2% over); MULTIVARIATE: unusual combination of feature values (anomaly score=-0.606, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.6057533202503455,True,False
TIC_412823483,Success,18.666996396043128,18.207650827978515,8.0032e-05,0.2798417096074479,0.0007269560529507,4179.362455631075,0.0294219117772837,0.9690102682285804,0.9737283915288666,0.0013136082273538,0.9733940704823472,0.9740650949106342,0.1807640129832469,0.1583128092421318,20.17027164428911,91.0,80.0,11.0,0.0030026474169468,0.0120068315123186,0.026674003886407,0.7794082613310093,32.93498653533253,125.3545598750934,0.381833,3412.0,0.370835,104.0,263.08046147861,-51.4323909517656,0.0119837,0.020701,0.314858100293116,False,"transit_count=91 (above training max 78, 17% over); distinct_transit_count=80 (above training max 60, 33% over); MULTIVARIATE: unusual combination of feature values (anomaly score=-0.597, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.5969622375667115,True,False
TIC_21365473,Success,18.29500281427617,18.023674515127315,8.0032e-05,0.3864866516151952,0.0012057415383612,4179.516685445043,0.0413216986170216,0.7805270777669384,0.8049649591037454,0.0015251597695816,0.8039096309171714,0.8059617257262089,0.4754535967189094,0.4213059765253616,71.27510158865634,65.0,58.0,7.0,0.0108374700827484,0.0131698160676062,0.2003555575968187,1.0317459004483462,18.889036605223573,80.39708620903548,0.428976,2988.0,0.423766,104.0,267.544886778806,-42.434115606728,0.0137655,0.0210507,0.2652119127103447,True,"MULTIVARIATE: unusual combination of feature values (anomaly score=-0.694, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.6936779325457165,True,False
TIC_394126943,Success,15.35006377724515,15.31410337590412,8.0032e-05,1.8439264390042724,0.0113813893064916,2037.4763264225091,0.0458118183533919,0.9622393933139524,0.9581748042444724,0.001401247123215,0.9594906093619152,0.95685899912703,0.6680497052199029,0.174753800122747,65.05050081460833,13.0,12.0,1.0,3.1982025061889236e-05,0.0097487142183301,-0.0039929579393309,0.9398908852600982,21.004173767809156,17.749514332972467,1.96151,7610.0,1.77,104.0,2.70398364752796,-68.5472164131273,0.071608,0.296683,0.16120620310915434,True,"MULTIVARIATE: unusual combination of feature values (anomaly score=-0.537, below the training-calibrated threshold -- individual features may each be in-range, but this specific combination is atypical)",-0.5372341578514721,True,False
TIC_303142114,Success,36.34110599629156,34.534492974943646,8.0032e-05,1.4877090224192608,0.0023050088514225,2362.284207307516,0.0277983167528049,0.9827610487834596,0.9824014231317786,0.0004010373205447,0.9823742608797688,0.9824499684332432,0.0686681760689419,0.1180762541596614,78.74660370493777,19.0,17.0,2.0,3.622271788702745e-06,0.00109919222822,-0.0003908384842314,0.9232262914827242,35.35325744801776,274.94702941703144,3.89521,6358.0,1.26,104.0,262.023428833476,-49.498719334694,0.23244,0.203941,0.13758882082187526,False,"SDE_raw=34.53 (above training max 29.53, 17% over)",-0.5238650638203347,False,False
